year,session_name,session_path,session_type,people_min,people_max,confidence,evidence,notes
2015,2015.05.21 한국지역난방(7회차.백경훈팀장),j:\공유 드라이브\2015 사진 영상\2015.05.21 한국지역난방(7회차.백경훈팀장),GROUP,24,45,B,"four different colored vests visible in group shot (Pink, Orange, Red, Beige)",
2015,2015.05.26 양평군공직자(5회차.양평대명리조트.백경훈팀장),j:\공유 드라이브\2015 사진 영상\2015.05.26 양평군공직자(5회차.양평대명리조트.백경훈팀장),GROUP,48,90,B,"Six distinct vest colors (Green, Purple, Light Green, White, Blue, Red) identified in photos multiplied by 8-15 people per team",
2015,2015.05.27 양평공직자(대명리조트.백경훈팀장),j:\공유 드라이브\2015 사진 영상\2015.05.27 양평공직자(대명리조트.백경훈팀장),GROUP,32,60,B,"at least 4 bib colors (yellow, lime, pink, blue) with multiple participants per team",
2015,2015.05.29 롯데면세점.미사리(대표님),j:\공유 드라이브\2015 사진 영상\2015.05.29 롯데면세점.미사리(대표님),GROUP,16,24,A,"Direct count of 16 people visible in group orientation photo with two vest colors (pink, orange)",
2015,2015.06.04 양평공직자.대명리조트(백경훈팀장),j:\공유 드라이브\2015 사진 영상\2015.06.04 양평공직자.대명리조트(백경훈팀장),GROUP,80,150,B,"The leaderboard shows 10 lanes, suggesting 10 teams of 8-15 people each based on standard rowing session rules.",
2015,2015.06.04 한국지역난방(9회차.대표님),j:\공유 드라이브\2015 사진 영상\2015.06.04 한국지역난방(9회차.대표님),GROUP,20,30,A,direct_counting_from_indoor_lecture_shot,
2015,2015.07.03 맥심코리아(미사리.대표님),j:\공유 드라이브\2015 사진 영상\2015.07.03 맥심코리아(미사리.대표님),GROUP,16,20,A,direct_counting_from_warmup_shots,
2015,2015.07.07 세메스(cnp.천안.백경훈팀장),j:\공유 드라이브\2015 사진 영상\2015.07.07 세메스(cnp.천안.백경훈팀장),GROUP,24,45,B,"3 colors of vests(orange, light green, yellow) x 8-15 people per team",
2015,2015.07.10 메이블(미사리.대표님),j:\공유 드라이브\2015 사진 영상\2015.07.10 메이블(미사리.대표님),GROUP,12,20,B,"Multiple vest colors (yellow, black, green, white) and about 12 people visible in a single frame.",
2015,2015.07.16 환경부(생산성본부.미사리.백팀장님),j:\공유 드라이브\2015 사진 영상\2015.07.16 환경부(생산성본부.미사리.백팀장님),GROUP,20,30,A,direct_count_from_stretching_shots_with_vest_colors,
2015,2015.08.28 한국농어촌공사(대구.백경훈팀장),j:\공유 드라이브\2015 사진 영상\2015.08.28 한국농어촌공사(대구.백경훈팀장),MEGA,90,110,A,Handwritten participant list shows 10 columns with up to 12 rows each.,
2015,2015.09.11 KLA-Tenco(미사리.대표님),j:\공유 드라이브\2015 사진 영상\2015.09.11 KLA-Tenco(미사리.대표님),GROUP,16,30,B,"two team colors(light-blue, red) and at least 4 rowing machines observed",
2015,2015.10.16 인천 대부도(백팀장),j:\공유 드라이브\2015 사진 영상\2015.10.16 인천 대부도(백팀장),GROUP,45,60,A,"Direct count of approximately 50 people in the group photo including participants in red, pink, orange, and purple vests plus coaches.",
2015,2015.11.05 태광(미사리.대표님.팀스포츠),j:\공유 드라이브\2015 사진 영상\2015.11.05 태광(미사리.대표님.팀스포츠),GROUP,60,80,A,Direct count of participants in the seating group photo (approx. 60-70) and 6+ team vest colors,
2015,2015.04.04 푸르덴셜로잉팀,j:\공유 드라이브\2015 사진 영상\2015.04.04 푸르덴셜로잉팀,SMALL,8,12,A,direct_counting_from_indoor_and_dock_scenes,
2015,2015.05.20 서울특별시장애인체육회후원,j:\공유 드라이브\2015 사진 영상\2015.05.20 서울특별시장애인체육회후원,GROUP,12,20,B,counting_visible_participants_in_orange_uniforms,
2015,2015.02.12 DSME 대우조선해양,j:\공유 드라이브\2015 사진 영상\2015.02.12 DSME 대우조선해양,GROUP,40,60,B,"4+ color teams visible (orange, pink, blue, beige) with at least 8 rowing machines",
2015,2015.04.04 서울대 정기훈련 및 2015년 시조식,j:\공유 드라이브\2015 사진 영상\2015.04.04 서울대 정기훈련 및 2015년 시조식,GROUP,35,50,B,Direct count of people on the dock and boats across multiple wide shots,
2015,2015.04.04 서울대 신입생 수상훈련,j:\공유 드라이브\2015 사진 영상\2015.04.04 서울대 정기훈련 및 2015년 시조식\2015.04.04 서울대 신입생 수상훈련,GROUP,20,30,A,direct_counting_from_group_shots_on_the_dock,
2015,2015.05.06 컬쳐캡코리아 촬영협조,j:\공유 드라이브\2015 사진 영상\2015.05.06 컬쳐캡코리아 촬영협조,GROUP,15,25,B,Direct count from group shot on the pier and camera crew visibility,
2015,2015.02.02 ADT캡스(양평.백경훈팀장),j:\공유 드라이브\2015 사진 영상\2015.02.02 ADT캡스(양평.백경훈팀장),GROUP,48,90,B,"6 vest colors (Green, Lime, White, SkyBlue, Purple, Pink) with 8-15 members per team",
2015,2015.01.15 현대파워텍 팀스포츠 용감독촬영원본,j:\공유 드라이브\2015 사진 영상\2015.01.15 현대파워텍 팀스포츠 용감독촬영원본,GROUP,32,60,B,four_vest_colors_with_8_to_15_per_team,
2015,2015.01.27 롯데정보통신 팀스포츠,j:\공유 드라이브\2015 사진 영상\2015.01.27 롯데정보통신 팀스포츠,GROUP,45,60,B,"two teams visible (neon-green, orange) with approx 25-30 members each",
2015,2015.01.07 현대해상 팀스포츠,j:\공유 드라이브\2015 사진 영상\2015.01.07 현대해상 팀스포츠,GROUP,20,30,A,direct_counting_from_group_shot_and_colored_vests,
2015,2015.03.21 금파중학교 김포청소년수련원(대표님),j:\공유 드라이브\2015 사진 영상\2015.03.21 금파중학교 김포청소년수련원(대표님),GROUP,48,90,B,"6 vest colors (pink, orange, lime, yellow, skyblue, beige) x 8-15 people",
2015,2015.04.21 김포중학교(대표님),j:\공유 드라이브\2015 사진 영상\2015.04.21 김포중학교(대표님),GROUP,32,60,A,"4 teams visible (Red, Yellow, Green, Black) with approx 8-15 students per team",
2015,2015.04.22 유한킴벌리.대전유성.대표님,j:\공유 드라이브\2015 사진 영상\2015.04.22 유한킴벌리.대전유성.대표님,GROUP,24,45,B,three_colored_vests_blue_green_yellow_visible,
2015,2015.04.30 서울대멘토링데이.미사리.대표님,j:\공유 드라이브\2015 사진 영상\2015.04.30 서울대멘토링데이.미사리.대표님,GROUP,32,60,A,"4 vest colors (blue, red, purple, yellow) with at least 8-15 members per team visible across outdoor stations",
2015,2015.04.16 양평군한마음교육.양평한화리조트.대표님,j:\공유 드라이브\2015 사진 영상\2015.04.16 양평군한마음교육.양평한화리조트.대표님,GROUP,45,65,A,direct_count_from_group_standing_shot_and_5_vest_colors,
2015,2015.04.24 SK브로드밴드 미사리,j:\공유 드라이브\2015 사진 영상\2015.04.24 SK브로드밴드 미사리,GROUP,32,60,B,"observed 4 vest colors (blue, green, orange, yellow) with at least 8 machines in rows",
2015,2015.03.31_04.01  HRD 컨퍼런스 사진,j:\공유 드라이브\2015 사진 영상\_2015.03.31 [HRD 컨퍼런스]\2015.03.31_04.01  HRD 컨퍼런스 사진,MEGA,80,150,B,conference hall and expo booths with dozens of seated attendees visible,
2015,2015.03.16 실내조정선수권대회,,,,,,,excluded
2015,2015.02.28 실내조정대회,,,,,,,excluded
2015,2015.01.24 국민카드임원단 양평블룸비스타,j:\공유 드라이브\2015 사진 영상\2015.01.24 국민카드임원단 양평블룸비스타,MEGA,64,120,A,8 lanes displayed on monitor and at least 8 distinct team vest colors visible,
2015,2015.12.18 국립생태원 윤대표 (사진 없음),j:\공유 드라이브\2015 사진 영상\2015.12.18 국립생태원 윤대표 (사진 없음),,,,,,no_supported_images_found: .pptx:1
2015,2015.11.30 KSPO 윤대표 (사진 없음),j:\공유 드라이브\2015 사진 영상\2015.11.30 KSPO 윤대표 (사진 없음),,,,,,no_supported_images_found: .pptx:1
2015,2015.11.24 삼성화재 윤대표 (사진 없음),j:\공유 드라이브\2015 사진 영상\2015.11.24 삼성화재 윤대표 (사진 없음),,,,,,no_supported_images_found: .pptx:1
2015,2015.11.20 기업은행 윤대표(사진 없음),j:\공유 드라이브\2015 사진 영상\2015.11.20 기업은행 윤대표(사진 없음),,,,,,no_supported_images_found: .pptx:1
2015,2015.11.19 한국지역난방공사 윤대표(사진 없음),j:\공유 드라이브\2015 사진 영상\2015.11.19 한국지역난방공사 윤대표(사진 없음),,,,,,no_supported_images_found: .pptx:1
2015,2015.11.09 삼성생명 시연 윤대표(사진 없음),j:\공유 드라이브\2015 사진 영상\2015.11.09 삼성생명 시연 윤대표(사진 없음),,,,,,no_supported_images_found: .pptx:1
2015,2015.10.24 미디어로그(사진 없음),j:\공유 드라이브\2015 사진 영상\2015.10.24 미디어로그(사진 없음),,,,,,no_supported_images_found: .pptx:1
2015,2015.10.08 오릭스캐피탈 윤대표(사진 없음),j:\공유 드라이브\2015 사진 영상\2015.10.08 오릭스캐피탈 윤대표(사진 없음),,,,,,no_supported_images_found: .pptx:1
2015,2015.10.07 인천농협중앙회 윤대표(사진 없음),j:\공유 드라이브\2015 사진 영상\2015.10.07 인천농협중앙회 윤대표(사진 없음),,,,,,no_supported_images_found: .pptx:1
2015,2015.09.17 대우조선해양 FLC,j:\공유 드라이브\2015 사진 영상\2015.09.17 대우조선해양 FLC,GROUP,48,90,A,"6 colored vest teams (Orange, Purple, Green, Navy, Yellow, Skyblue) with 8-15 people per team",
2015,2015.08.28 프뢰벨 윤대표 (사진 없음),j:\공유 드라이브\2015 사진 영상\2015.08.28 프뢰벨 윤대표 (사진 없음),,,,,,no_supported_images_found: .pptx:1
2015,2015.08.27 대우조선해양 윤대표(사진 없음),j:\공유 드라이브\2015 사진 영상\2015.08.27 대우조선해양 윤대표(사진 없음),,,,,,no_supported_images_found: .pptx:1
2015,2015.07.01 삼성애니카 손해사정(미사리.대표님),j:\공유 드라이브\2015 사진 영상\2015.07.01 삼성애니카 손해사정(미사리.대표님),GROUP,24,45,A,"4 colored vest teams visible (Red, Blue, Yellow, White) with 20+ people in group shot",
2015,2015.05.21 LG디스플레이 융합기술3팀(파주.대표님),j:\공유 드라이브\2015 사진 영상\2015.05.21 LG디스플레이 융합기술3팀(파주.대표님),GROUP,16,25,A,manual_count_from_vest_colors_and_indoor_session,
2015,2015.02.24 대우조선해양DSME.중공업사관학교4기 거제도_백경훈,j:\공유 드라이브\2015 사진 영상\2015.02.24 대우조선해양DSME.중공업사관학교4기 거제도_백경훈,GROUP,48,90,B,"6 teams shown on racing screen, estimated 8-15 people per team",
2015,2015.06.08 파리바게트 미사리(백경훈팀장),j:\공유 드라이브\2015 사진 영상\2015.06.08 파리바게트 미사리(백경훈팀장),GROUP,30,45,A,direct_counting_from_group_shots_and_4_team_colors,
2015,2015.06.09 파리바게트 미사리(백경훈팀장),j:\공유 드라이브\2015 사진 영상\2015.06.09 파리바게트 미사리(백경훈팀장),GROUP,45,60,A,direct_counting_from_warmup_session_photos,
2015,2015.06.19 파리바게트 부산(백경훈팀장),j:\공유 드라이브\2015 사진 영상\2015.06.19 파리바게트 부산(백경훈팀장),GROUP,24,45,B,"Multiple team bibs (Purple, Pink, Orange, Blue) and outdoor rowing session observation",
